ind,type,start,bl1,bs1,dir1,dist1,bl2,bs2,dir2,dist2,walk
72618,2,51,L9,1692,1,14158,L2,356,2,525,1217
72618,2,51,L9,1691,1,13475,L2,357,2,1521,1089
72618,2,51,L9,1692,1,14158,L2,357,2,698,996
72618,2,51,L9,1691,1,13475,L2,358,2,1943,1262
72618,2,51,L9,1692,1,14158,L2,358,2,1120,1169
72618,2,767,L5,32,2,10372,L2,342,1,1201,956
72618,2,767,L5,32,2,10372,L2,343,1,1422,802
72618,2,767,L5,32,2,10372,L2,344,1,1726,1023
72618,2,767,L5,32,2,10372,L2,345,1,2080,1328
72618,2,767,L5,32,2,10372,L2,346,1,2915,1682
72830,2,45,L10,47,1,3189,L9,1691,1,13475,1782
72830,2,45,L13,187,2,2903,L9,1691,1,13019,1784
72830,2,45,L13,48,2,3735,L9,1691,1,13475,1680
72830,2,45,L10,47,1,3189,L9,1692,1,14158,1561
72830,2,45,L13,187,2,2903,L9,1692,1,13702,1563
72830,2,45,L13,48,2,3735,L9,1692,1,14158,1459
72830,2,54,L10,32,2,8699,L2,343,1,1422,2359
72830,2,54,L10,32,2,8699,L2,344,1,1726,2137
72830,2,54,L10,32,2,8699,L2,345,1,2080,1833
72830,2,54,L10,32,2,8699,L2,346,1,2915,1479
72830,2,54,L10,32,2,8699,L2,349,1,3884,1900
72830,2,54,L10,32,2,8699,L2,350,1,4090,1928
72830,2,54,L13,161,1,10265,L7,1691,2,6177,1769
72830,2,54,L13,162,1,10672,L7,1691,2,4696,1899
72830,2,54,L13,164,1,11140,L7,1691,2,4696,1278
72830,2,54,L13,166,1,12471,L7,1691,2,6177,2543
72830,2,54,L13,168,1,12956,L7,1691,2,6578,1957
72830,2,54,L13,145,1,13765,L7,1691,2,7033,1351
72830,2,54,L13,169,1,14320,L7,1691,2,7768,1257
72830,2,54,L13,171,1,15343,L7,1691,2,8739,1455
72830,2,54,L13,161,1,10265,L7,1692,2,6860,1548
72830,2,54,L13,162,1,10672,L7,1692,2,5379,1678
72830,2,54,L13,164,1,11140,L7,1692,2,5379,1057
72830,2,54,L13,166,1,12471,L7,1692,2,6860,2322
72830,2,54,L13,168,1,12956,L7,1692,2,7261,1736
72830,2,54,L13,145,1,13765,L7,1692,2,7716,1130
72830,2,54,L13,169,1,14320,L7,1692,2,8451,1036
72830,2,54,L13,171,1,15343,L7,1692,2,9422,1234
72830,2,156,L5,32,2,9536,L2,343,1,1422,2097
72830,2,156,L5,32,2,9536,L2,344,1,1726,1875
72830,2,156,L5,32,2,9536,L2,345,1,2080,1571
72830,2,156,L5,32,2,9536,L2,346,1,2915,1217
72830,2,156,L5,32,2,9536,L2,349,1,3884,1638
72830,2,156,L5,32,2,9536,L2,350,1,4090,1666
72830,2,183,L27,187,1,1136,L9,1691,1,13019,1342
72830,2,183,L5,187,1,1136,L9,1691,1,13019,1342
72830,2,183,L27,187,1,1136,L9,1692,1,13702,1121
72830,2,183,L5,187,1,1136,L9,1692,1,13702,1121
72830,2,397,L21,57,1,1956,L9,1691,1,10026,1192
72830,2,397,L21,398,1,1956,L9,1691,1,11020,1357
72830,2,397,L21,57,1,1956,L9,1692,1,10709,971
72830,2,397,L21,398,1,1956,L9,1692,1,11703,1136
72830,2,460,L43,18,1,1034,L9,1691,1,4870,1518
72830,2,460,L43,18,1,1034,L9,1692,1,5553,1297
73298,2,155,L13,18,1,9430,L17,262,1,2616,1104
73298,2,155,L13,18,1,9430,L26,262,1,2395,1324
73298,2,155,L13,18,1,9430,L261,262,1,2395,1324
73298,2,155,L13,18,1,9430,L262,262,1,2395,1324
73298,2,155,L13,18,1,9430,L28,773,1,2542,1046
73298,2,155,L13,161,1,12249,L7,1691,2,6177,938
73298,2,155,L13,162,1,12656,L7,1691,2,4696,1068
73298,2,155,L13,164,1,13124,L7,1691,2,4696,447
73298,2,155,L13,166,1,14455,L7,1691,2,6177,1712
73298,2,155,L13,168,1,14940,L7,1691,2,6578,1126
73298,2,155,L13,145,1,15749,L7,1691,2,7033,520
73298,2,155,L13,169,1,16304,L7,1691,2,7768,426
73298,2,155,L13,171,1,17327,L7,1691,2,8739,624
73298,2,155,L13,161,1,12249,L7,1692,2,6860,1287
73298,2,155,L13,162,1,12656,L7,1692,2,5379,1417
73298,2,155,L13,164,1,13124,L7,1692,2,5379,796
73298,2,155,L13,166,1,14455,L7,1692,2,6860,2061
73298,2,155,L13,168,1,14940,L7,1692,2,7261,1475
73298,2,155,L13,145,1,15749,L7,1692,2,7716,869
73298,2,155,L13,169,1,16304,L7,1692,2,8451,775
73298,2,155,L13,171,1,17327,L7,1692,2,9422,973
73298,2,156,L27,180,1,847,L17,262,1,2616,1237
73298,2,156,L5,31,2,8870,L17,262,1,3747,1393
73298,2,156,L5,66,2,8311,L17,262,1,2616,1057
73298,2,156,L5,66,2,8311,L26,262,2,0,1277
73298,2,156,L5,66,2,8311,L261,262,2,0,1277
73298,2,156,L5,66,2,8311,L262,262,2,0,1277
73298,2,156,L5,32,2,9536,L2,346,1,2915,1198
73298,2,156,L5,32,2,9536,L2,350,1,4090,1405
73298,2,156,L5,32,2,9536,L2,351,1,4090,1612
73298,2,156,L5,66,2,8311,L28,773,2,0,999
73298,2,181,L13,187,2,1827,L9,1691,1,13019,750
73298,2,181,L13,48,2,2659,L9,1691,1,13475,646
73298,2,181,L13,187,2,1827,L9,1692,1,13702,1099
73298,2,181,L13,48,2,2659,L9,1692,1,14158,995
73298,2,183,L27,187,1,1136,L9,1691,1,13019,487
73298,2,183,L5,187,1,1136,L9,1691,1,13019,487
73298,2,183,L27,187,1,1136,L9,1692,1,13702,836
73298,2,183,L5,187,1,1136,L9,1692,1,13702,836
73298,2,459,L22,180,1,847,L17,262,1,2616,1761
73298,2,459,L43,18,1,1034,L17,262,1,2616,1366
73298,2,459,L43,18,1,1034,L9,1691,1,4870,639
73298,2,459,L43,18,1,1034,L9,1692,1,5553,988
73525,2,52,L10,32,2,10796,L2,341,1,1047,1419
73525,2,52,L6,32,2,9971,L2,341,1,1279,1186
73525,2,52,L10,32,2,10796,L2,342,1,1201,979
73525,2,52,L6,32,2,9971,L2,342,1,1433,746
73525,2,52,L10,32,2,10796,L2,343,1,1422,1133
73525,2,52,L6,32,2,9971,L2,343,1,1654,900
73525,2,52,L10,32,2,10796,L2,344,1,1726,1355
73525,2,52,L6,32,2,9971,L2,344,1,1958,1122
73525,2,52,L9,1691,1,13019,L2,355,2,1127,1387
73525,2,52,L9,1692,1,13702,L2,355,2,304,1294
73525,2,52,L9,1691,1,13019,L2,356,2,1348,1311
73525,2,52,L9,1692,1,13702,L2,356,2,525,1218
73525,2,52,L9,1691,1,13019,L2,357,2,1521,1089
73525,2,52,L9,1692,1,13702,L2,357,2,698,996
73525,2,52,L9,1691,1,13019,L2,358,2,1943,953
73525,2,52,L9,1692,1,13702,L2,358,2,1120,860
73525,2,52,L9,1691,1,13019,L2,359,2,2288,1375
73525,2,52,L9,1692,1,13702,L2,359,2,1465,1282
73525,2,767,L5,32,2,10372,L2,341,1,1047,1359
73525,2,767,L5,32,2,10372,L2,342,1,1201,919
73525,2,767,L5,32,2,10372,L2,343,1,1422,1073
73525,2,767,L5,32,2,10372,L2,344,1,1726,1295
73921,1,52,L6,381,2,10407,NONE,-1,-1,-1,334
73921,1,52,L6,382,2,11015,NONE,-1,-1,-1,770
73921,2,52,L9,1700,1,19144,L20,374,1,4000,1320
73921,2,52,L9,1700,1,19144,L20,375,1,4527,919
73921,2,52,L10,1,1,257,L20,381,2,977,948
73921,2,52,L10,32,2,10796,L25,381,1,1062,1066
73921,2,52,L10,32,2,10796,251,381,1,1062,1066
73921,2,52,L10,1,1,257,L20,382,2,1585,1384
73921,2,52,L10,32,2,10796,L25,382,1,1670,1502
73921,2,52,L10,32,2,10796,251,382,1,1670,1502
73921,2,52,L10,32,2,10796,L24,507,1,1949,1208
73921,2,52,L10,32,2,10796,L33,507,1,1483,1208
73921,2,52,L10,32,2,10796,L35,507,1,1949,1208
73921,2,52,L10,32,2,10796,L45,507,1,1949,1208
73921,2,156,L5,1,1,257,L20,381,2,977,1176
73921,2,156,L5,32,2,9536,L25,381,1,1062,1294
73921,2,156,L5,32,2,9536,251,381,1,1062,1294
73921,2,156,L5,1,1,257,L20,382,2,1585,1612
73921,2,156,L5,32,2,9536,L25,382,1,1670,1730
73921,2,156,L5,32,2,9536,251,382,1,1670,1730
73921,2,156,L5,32,2,9536,L24,507,1,1949,1436
73921,2,156,L5,32,2,9536,L33,507,1,1483,1436
73921,2,156,L5,32,2,9536,L35,507,1,1949,1436
73921,2,156,L5,32,2,9536,L45,507,1,1949,1436
74094,2,744,L3,1,1,257,L20,381,2,977,1205
74094,2,744,L3,982,2,13720,L6,381,2,8408,1449
74094,2,744,L3,32,2,20489,L25,381,1,1062,1323
74094,2,744,L3,32,2,20489,251,381,1,1062,1323
74094,2,744,L3,32,2,20489,L24,507,1,1949,1271
74094,2,744,L3,32,2,20489,L33,507,1,1483,1271
74094,2,744,L3,32,2,20489,L35,507,1,1949,1271
74094,2,744,L3,32,2,20489,L45,507,1,1949,1271
74094,2,765,L27,767,2,1211,L6,381,2,10407,520
74094,2,765,L27,64,2,8293,L6,381,2,4521,1517
74094,2,765,L27,180,2,9123,L6,381,2,3166,1003
74094,2,765,L5,1,1,257,L20,381,2,977,1007
74094,2,765,L5,767,2,1211,L6,381,2,10407,520
74094,2,765,L5,64,2,8293,L6,381,2,4521,1517
74094,2,765,L5,32,2,11308,L25,381,1,1062,1125
74094,2,765,L5,32,2,11308,251,381,1,1062,1125
74094,2,765,L5,32,2,11308,L24,507,1,1949,1073
74094,2,765,L5,32,2,11308,L33,507,1,1483,1073
74094,2,765,L5,32,2,11308,L35,507,1,1949,1073
74094,2,765,L5,32,2,11308,L45,507,1,1949,1073
74264,1,156,L13,19,1,9368,NONE,-1,-1,-1,497
74264,1,156,L13,20,1,9869,NONE,-1,-1,-1,697
74264,2,156,L27,65,2,7351,L1,15,1,4805,1138
74264,2,156,L5,31,2,8870,L1,15,1,6344,1184
74264,2,156,L5,65,2,7460,L1,15,1,4805,1138
74264,2,156,L27,65,2,7351,L1,16,1,5218,805
74264,2,156,L5,31,2,8870,L1,16,1,6757,851
74264,2,156,L5,65,2,7460,L1,16,1,5218,805
74264,2,156,L27,65,2,7351,L1,17,1,5518,1218
74264,2,156,L5,31,2,8870,L1,17,1,7057,1264
74264,2,156,L5,65,2,7460,L1,17,1,5518,1218
74264,2,156,L27,180,1,847,L12,19,2,1037,892
74264,2,156,L27,180,1,847,L15,19,1,6685,892
74264,2,156,L5,32,2,9536,L12,19,2,2584,906
74264,2,156,L5,31,2,8870,L12,19,2,1621,909
74264,2,156,L5,31,2,8870,L15,19,1,7817,1048
74264,2,156,L5,66,2,8311,L1,19,2,1037,712
74264,2,156,L5,66,2,8311,L38,19,1,1037,712
74264,2,156,L5,66,2,8311,L44,19,1,775,973
74264,2,156,L5,66,2,8311,L441,19,1,1276,973
74264,2,156,L27,180,1,847,L12,20,2,1538,1092
74264,2,156,L27,180,1,847,L15,20,1,4419,1092
74264,2,156,L5,32,2,9536,L12,20,2,3085,1106
74264,2,156,L5,31,2,8870,L12,20,2,2122,1109
74264,2,156,L5,31,2,8870,L15,20,1,5551,1248
74264,2,156,L5,66,2,8311,L1,20,2,1538,912
74264,2,156,L5,66,2,8311,L38,20,1,1538,912
74264,2,156,L5,66,2,8311,L44,20,1,1276,1173
74264,2,156,L27,180,1,847,L4,311,1,1000,1400
74264,2,156,L5,66,2,8311,L36,311,2,0,1440
74264,2,156,L5,31,2,8870,L4,311,1,2131,1556
74264,2,156,L5,66,2,8311,L4,311,1,1000,1220
74264,2,156,L27,180,1,847,L26,619,2,287,1385
74264,2,156,L27,180,1,847,L261,619,2,287,1385
74264,2,156,L27,180,1,847,L262,619,2,287,1385
74264,2,183,L27,187,1,1136,L9,311,1,9149,1007
74264,2,183,L5,187,1,1136,L9,311,1,9149,1007
74264,2,459,L22,65,2,6582,L1,15,1,4805,1292
74264,2,459,L43,65,2,6677,L1,15,1,4805,1292
74264,2,459,L22,65,2,6582,L1,16,1,5218,959
74264,2,459,L43,65,2,6677,L1,16,1,5218,959
74264,2,459,L22,65,2,6582,L1,17,1,5518,1372
74264,2,459,L43,65,2,6677,L1,17,1,5518,1372
74264,2,459,L22,180,1,847,L12,19,2,1037,1046
74264,2,459,L22,180,1,847,L15,19,1,6685,1046
74264,2,459,L43,18,1,1034,L12,19,2,1037,651
74264,2,459,L43,18,1,1034,L15,19,1,6685,651
74264,2,459,L22,180,1,847,L12,20,2,1538,1246
74264,2,459,L22,180,1,847,L15,20,1,4419,1246
74264,2,459,L43,18,1,1034,L12,20,2,1538,851
74264,2,459,L43,18,1,1034,L15,20,1,4419,851
74264,2,459,L22,180,1,847,L4,311,1,1000,1554
74264,2,459,L43,18,1,1034,L18,311,1,1000,1159
74264,2,459,L43,18,1,1034,L4,311,1,1000,1159
74264,2,459,L43,18,1,1034,L9,311,1,1000,1159
74264,2,459,L22,180,1,847,L26,619,2,287,1539
74264,2,459,L22,180,1,847,L261,619,2,287,1539
74264,2,459,L22,180,1,847,L262,619,2,287,1539
74264,2,459,L43,18,1,1034,L26,619,2,287,1551
74264,2,459,L43,18,1,1034,L261,619,2,287,1551
74264,2,459,L43,18,1,1034,L262,619,2,287,1551
74264,2,459,L43,18,1,1034,L36,619,2,346,1593
74522,2,154,L13,64,1,7989,L6,386,2,8085,2144
74522,2,154,L13,18,1,9751,L6,386,2,6730,1235
74522,2,154,L13,64,1,7989,L6,387,2,8363,1686
74522,2,154,L13,18,1,9751,L6,387,2,7008,777
74522,2,154,L13,64,1,7989,L6,388,2,9318,1964
74522,2,154,L13,18,1,9751,L6,388,2,7963,1055
74522,2,154,L13,161,1,12570,L7,388,2,12025,1401
74522,2,154,L13,162,1,12977,L7,388,2,10544,1531
74522,2,154,L13,164,1,13445,L7,388,2,10544,910
74522,2,154,L13,166,1,14776,L7,388,2,12025,2175
74522,2,154,L13,168,1,15261,L7,388,2,12426,1589
74522,2,154,L13,145,1,16070,L7,388,2,12881,983
74522,2,154,L13,169,1,16625,L7,388,2,13616,889
74522,2,154,L13,171,1,17648,L7,388,2,14587,1087
74522,2,154,L13,161,1,12570,L7,1673,2,12025,1601
74522,2,154,L13,162,1,12977,L7,1673,2,10544,1731
74522,2,154,L13,164,1,13445,L7,1673,2,10544,1110
74522,2,154,L13,166,1,14776,L7,1673,2,12025,2375
74522,2,154,L13,168,1,15261,L7,1673,2,12426,1789
74522,2,154,L13,145,1,16070,L7,1673,2,12881,1183
74522,2,154,L13,169,1,16625,L7,1673,2,13616,1089
74522,2,154,L13,171,1,17648,L7,1673,2,14587,1287
74522,2,154,L13,161,1,12570,L7,1697,2,11548,1622
74522,2,154,L13,162,1,12977,L7,1697,2,10067,1752
74522,2,154,L13,164,1,13445,L7,1697,2,10067,1131
74522,2,154,L13,166,1,14776,L7,1697,2,11548,2396
74522,2,154,L13,168,1,15261,L7,1697,2,11949,1810
74522,2,154,L13,145,1,16070,L7,1697,2,12404,1204
74522,2,154,L13,169,1,16625,L7,1697,2,13139,1110
74522,2,154,L13,171,1,17648,L7,1697,2,14110,1308
74522,2,154,L13,161,1,12570,L7,1698,2,11826,1123
74522,2,154,L13,162,1,12977,L7,1698,2,10345,1253
74522,2,154,L13,164,1,13445,L7,1698,2,10345,632
74522,2,154,L13,166,1,14776,L7,1698,2,11826,1897
74522,2,154,L13,168,1,15261,L7,1698,2,12227,1311
74522,2,154,L13,145,1,16070,L7,1698,2,12682,705
74522,2,154,L13,169,1,16625,L7,1698,2,13417,611
74522,2,154,L13,171,1,17648,L7,1698,2,14388,809
74522,2,156,L27,64,2,6521,L6,386,2,8085,1582
74522,2,156,L27,180,2,7351,L6,386,2,6730,1068
74522,2,156,L5,1,1,257,L20,386,2,4541,1072
74522,2,156,L5,64,2,6521,L6,386,2,8085,1582
74522,2,156,L27,64,2,6521,L6,387,2,8363,1124
74522,2,156,L27,180,2,7351,L6,387,2,7008,610
74522,2,156,L5,1,1,257,L20,387,2,4819,614
74522,2,156,L5,64,2,6521,L6,387,2,8363,1124
74522,2,156,L27,64,2,6521,L6,388,2,9318,1402
74522,2,156,L27,180,2,7351,L6,388,2,7963,888
74522,2,156,L5,1,1,257,L20,388,2,5774,892
74522,2,156,L5,64,2,6521,L6,388,2,9318,1402
74522,2,181,L13,187,2,1827,L9,368,1,18557,1420
74522,2,181,L13,48,2,2659,L9,368,1,19013,1316
74522,2,181,L13,187,2,1827,L6,386,2,13971,1300
74522,2,181,L13,48,2,2659,L6,386,2,14427,1196
74522,2,181,L13,187,2,1827,L6,387,2,14249,842
74522,2,181,L13,48,2,2659,L6,387,2,14705,738
74522,2,181,L13,187,2,1827,L6,388,2,15204,1120
74522,2,181,L13,48,2,2659,L6,388,2,15660,1016
74522,2,181,L13,187,2,1827,L9,1699,1,18901,1082
74522,2,181,L13,48,2,2659,L9,1699,1,19357,978
74522,2,181,L13,187,2,1827,L9,1700,1,19144,1427
74522,2,181,L13,48,2,2659,L9,1700,1,19600,1323
74522,2,183,L27,187,1,1136,L9,368,1,18557,1180
74522,2,183,L5,187,1,1136,L9,368,1,18557,1180
74522,2,183,L27,187,1,1136,L6,386,2,13971,1060
74522,2,183,L5,187,1,1136,L6,386,2,13971,1060
74522,2,183,L27,187,1,1136,L6,387,2,14249,602
74522,2,183,L5,187,1,1136,L6,387,2,14249,602
74522,2,183,L27,187,1,1136,L6,388,2,15204,880
74522,2,183,L5,187,1,1136,L6,388,2,15204,880
74522,2,183,L27,187,1,1136,L9,1699,1,18901,842
74522,2,183,L5,187,1,1136,L9,1699,1,18901,842
74522,2,183,L27,187,1,1136,L9,1700,1,19144,1187
74522,2,183,L5,187,1,1136,L9,1700,1,19144,1187
74522,2,459,L43,18,1,1034,L9,368,1,10408,1332
74522,2,459,L22,64,2,5752,L6,386,2,8085,2336
74522,2,459,L22,180,2,6582,L6,386,2,6730,1822
74522,2,459,L43,64,2,5752,L6,386,2,8085,2336
74522,2,459,L43,18,2,6677,L6,386,2,6730,1427
74522,2,459,L22,64,2,5752,L6,387,2,8363,1878
74522,2,459,L22,180,2,6582,L6,387,2,7008,1364
74522,2,459,L43,64,2,5752,L6,387,2,8363,1878
74522,2,459,L43,18,2,6677,L6,387,2,7008,969
74522,2,459,L22,64,2,5752,L6,388,2,9318,2156
74522,2,459,L22,180,2,6582,L6,388,2,7963,1642
74522,2,459,L43,64,2,5752,L6,388,2,9318,2156
74522,2,459,L43,18,2,6677,L6,388,2,7963,1247
74522,2,459,L43,18,1,1034,L9,1699,1,10752,994
74522,2,459,L43,18,1,1034,L9,1700,1,10995,1339
74832,2,154,L13,64,1,7989,L6,386,2,8085,2144
74832,2,154,L13,18,1,9751,L6,386,2,6730,1235
74832,2,154,L13,64,1,7989,L6,387,2,8363,1686
74832,2,154,L13,18,1,9751,L6,387,2,7008,777
74832,2,154,L13,64,1,7989,L6,388,2,9318,1964
74832,2,154,L13,18,1,9751,L6,388,2,7963,1055
74832,2,154,L13,161,1,12570,L7,388,2,12025,1401
74832,2,154,L13,162,1,12977,L7,388,2,10544,1531
74832,2,154,L13,164,1,13445,L7,388,2,10544,910
74832,2,154,L13,166,1,14776,L7,388,2,12025,2175
74832,2,154,L13,168,1,15261,L7,388,2,12426,1589
74832,2,154,L13,145,1,16070,L7,388,2,12881,983
74832,2,154,L13,169,1,16625,L7,388,2,13616,889
74832,2,154,L13,171,1,17648,L7,388,2,14587,1087
74832,2,154,L13,161,1,12570,L7,1673,2,12025,1601
74832,2,154,L13,162,1,12977,L7,1673,2,10544,1731
74832,2,154,L13,164,1,13445,L7,1673,2,10544,1110
74832,2,154,L13,166,1,14776,L7,1673,2,12025,2375
74832,2,154,L13,168,1,15261,L7,1673,2,12426,1789
74832,2,154,L13,145,1,16070,L7,1673,2,12881,1183
74832,2,154,L13,169,1,16625,L7,1673,2,13616,1089
74832,2,154,L13,171,1,17648,L7,1673,2,14587,1287
74832,2,154,L13,161,1,12570,L7,1697,2,11548,1622
74832,2,154,L13,162,1,12977,L7,1697,2,10067,1752
74832,2,154,L13,164,1,13445,L7,1697,2,10067,1131
74832,2,154,L13,166,1,14776,L7,1697,2,11548,2396
74832,2,154,L13,168,1,15261,L7,1697,2,11949,1810
74832,2,154,L13,145,1,16070,L7,1697,2,12404,1204
74832,2,154,L13,169,1,16625,L7,1697,2,13139,1110
74832,2,154,L13,171,1,17648,L7,1697,2,14110,1308
74832,2,154,L13,161,1,12570,L7,1698,2,11826,1123
74832,2,154,L13,162,1,12977,L7,1698,2,10345,1253
74832,2,154,L13,164,1,13445,L7,1698,2,10345,632
74832,2,154,L13,166,1,14776,L7,1698,2,11826,1897
74832,2,154,L13,168,1,15261,L7,1698,2,12227,1311
74832,2,154,L13,145,1,16070,L7,1698,2,12682,705
74832,2,154,L13,169,1,16625,L7,1698,2,13417,611
74832,2,154,L13,171,1,17648,L7,1698,2,14388,809
74832,2,156,L27,64,2,6521,L6,386,2,8085,1582
74832,2,156,L27,180,2,7351,L6,386,2,6730,1068
74832,2,156,L5,1,1,257,L20,386,2,4541,1072
74832,2,156,L5,64,2,6521,L6,386,2,8085,1582
74832,2,156,L27,64,2,6521,L6,387,2,8363,1124
74832,2,156,L27,180,2,7351,L6,387,2,7008,610
74832,2,156,L5,1,1,257,L20,387,2,4819,614
74832,2,156,L5,64,2,6521,L6,387,2,8363,1124
74832,2,156,L27,64,2,6521,L6,388,2,9318,1402
74832,2,156,L27,180,2,7351,L6,388,2,7963,888
74832,2,156,L5,1,1,257,L20,388,2,5774,892
74832,2,156,L5,64,2,6521,L6,388,2,9318,1402
74832,2,181,L13,187,2,1827,L9,368,1,18557,1420
74832,2,181,L13,48,2,2659,L9,368,1,19013,1316
74832,2,181,L13,187,2,1827,L6,386,2,13971,1300
74832,2,181,L13,48,2,2659,L6,386,2,14427,1196
74832,2,181,L13,187,2,1827,L6,387,2,14249,842
74832,2,181,L13,48,2,2659,L6,387,2,14705,738
74832,2,181,L13,187,2,1827,L6,388,2,15204,1120
74832,2,181,L13,48,2,2659,L6,388,2,15660,1016
74832,2,181,L13,187,2,1827,L9,1699,1,18901,1082
74832,2,181,L13,48,2,2659,L9,1699,1,19357,978
74832,2,181,L13,187,2,1827,L9,1700,1,19144,1427
74832,2,181,L13,48,2,2659,L9,1700,1,19600,1323
74832,2,183,L27,187,1,1136,L9,368,1,18557,1180
74832,2,183,L5,187,1,1136,L9,368,1,18557,1180
74832,2,183,L27,187,1,1136,L6,386,2,13971,1060
74832,2,183,L5,187,1,1136,L6,386,2,13971,1060
74832,2,183,L27,187,1,1136,L6,387,2,14249,602
74832,2,183,L5,187,1,1136,L6,387,2,14249,602
74832,2,183,L27,187,1,1136,L6,388,2,15204,880
74832,2,183,L5,187,1,1136,L6,388,2,15204,880
74832,2,183,L27,187,1,1136,L9,1699,1,18901,842
74832,2,183,L5,187,1,1136,L9,1699,1,18901,842
74832,2,183,L27,187,1,1136,L9,1700,1,19144,1187
74832,2,183,L5,187,1,1136,L9,1700,1,19144,1187
74832,2,459,L43,18,1,1034,L9,368,1,10408,1332
74832,2,459,L22,64,2,5752,L6,386,2,8085,2336
74832,2,459,L22,180,2,6582,L6,386,2,6730,1822
74832,2,459,L43,64,2,5752,L6,386,2,8085,2336
74832,2,459,L43,18,2,6677,L6,386,2,6730,1427
74832,2,459,L22,64,2,5752,L6,387,2,8363,1878
74832,2,459,L22,180,2,6582,L6,387,2,7008,1364
74832,2,459,L43,64,2,5752,L6,387,2,8363,1878
74832,2,459,L43,18,2,6677,L6,387,2,7008,969
74832,2,459,L22,64,2,5752,L6,388,2,9318,2156
74832,2,459,L22,180,2,6582,L6,388,2,7963,1642
74832,2,459,L43,64,2,5752,L6,388,2,9318,2156
74832,2,459,L43,18,2,6677,L6,388,2,7963,1247
74832,2,459,L43,18,1,1034,L9,1699,1,10752,994
74832,2,459,L43,18,1,1034,L9,1700,1,10995,1339
74863,2,45,L10,47,1,3189,L6,385,2,13969,1582
74863,2,45,L13,187,2,2903,L6,385,2,13513,1584
74863,2,45,L13,48,2,3735,L6,385,2,13969,1480
74863,2,45,L10,47,1,3189,L6,386,2,14427,1361
74863,2,45,L13,187,2,2903,L6,386,2,13971,1363
74863,2,45,L13,48,2,3735,L6,386,2,14427,1259
74863,2,45,L10,47,1,3189,L6,387,2,14705,1819
74863,2,45,L13,187,2,2903,L6,387,2,14249,1821
74863,2,45,L13,48,2,3735,L6,387,2,14705,1717
74863,2,45,L10,47,1,3189,L6,388,2,15660,2098
74863,2,45,L13,187,2,2903,L6,388,2,15204,2100
74863,2,45,L13,48,2,3735,L6,388,2,15660,1996
74863,2,54,L10,1,1,257,L20,385,2,4083,1623
74863,2,54,L10,64,2,5684,L6,385,2,7627,2133
74863,2,54,L13,64,1,5684,L6,385,2,7627,2133
74863,2,54,L13,18,1,7446,L6,385,2,6272,1224
74863,2,54,L10,1,1,257,L20,386,2,4541,1402
74863,2,54,L10,64,2,5684,L6,386,2,8085,1912
74863,2,54,L13,64,1,5684,L6,386,2,8085,1912
74863,2,54,L13,18,1,7446,L6,386,2,6730,1003
74863,2,54,L10,1,1,257,L20,387,2,4819,1860
74863,2,54,L10,64,2,5684,L6,387,2,8363,2370
74863,2,54,L13,64,1,5684,L6,387,2,8363,2370
74863,2,54,L13,18,1,7446,L6,387,2,7008,1461
74863,2,54,L10,1,1,257,L20,388,2,5774,2139
74863,2,54,L10,64,2,5684,L6,388,2,9318,2649
74863,2,54,L13,64,1,5684,L6,388,2,9318,2649
74863,2,54,L13,18,1,7446,L6,388,2,7963,1740
74863,2,54,L13,161,1,10265,L7,388,2,12025,2086
74863,2,54,L13,162,1,10672,L7,388,2,10544,2216
74863,2,54,L13,164,1,11140,L7,388,2,10544,1595
74863,2,54,L13,166,1,12471,L7,388,2,12025,2860
74863,2,54,L13,168,1,12956,L7,388,2,12426,2274
74863,2,54,L13,145,1,13765,L7,388,2,12881,1668
74863,2,54,L13,169,1,14320,L7,388,2,13616,1574
74863,2,54,L13,171,1,15343,L7,388,2,14587,1772
74863,2,54,L13,161,1,10265,L7,1697,2,11548,1787
74863,2,54,L13,162,1,10672,L7,1697,2,10067,1917
74863,2,54,L13,164,1,11140,L7,1697,2,10067,1296
74863,2,54,L13,166,1,12471,L7,1697,2,11548,2561
74863,2,54,L13,168,1,12956,L7,1697,2,11949,1975
74863,2,54,L13,145,1,13765,L7,1697,2,12404,1369
74863,2,54,L13,169,1,14320,L7,1697,2,13139,1275
74863,2,54,L13,171,1,15343,L7,1697,2,14110,1473
74863,2,54,L13,161,1,10265,L7,1698,2,11826,1807
74863,2,54,L13,162,1,10672,L7,1698,2,10345,1937
74863,2,54,L13,164,1,11140,L7,1698,2,10345,1316
74863,2,54,L13,166,1,12471,L7,1698,2,11826,2581
74863,2,54,L13,168,1,12956,L7,1698,2,12227,1995
74863,2,54,L13,145,1,13765,L7,1698,2,12682,1389
74863,2,54,L13,169,1,14320,L7,1698,2,13417,1295
74863,2,54,L13,171,1,15343,L7,1698,2,14388,1493
74863,2,156,L27,64,2,6521,L6,385,2,7627,1900
74863,2,156,L27,180,2,7351,L6,385,2,6272,1386
74863,2,156,L5,1,1,257,L20,385,2,4083,1390
74863,2,156,L5,64,2,6521,L6,385,2,7627,1900
74863,2,156,L27,64,2,6521,L6,386,2,8085,1679
74863,2,156,L27,180,2,7351,L6,386,2,6730,1165
74863,2,156,L5,1,1,257,L20,386,2,4541,1169
74863,2,156,L5,64,2,6521,L6,386,2,8085,1679
74863,2,156,L27,64,2,6521,L6,387,2,8363,2137
74863,2,156,L27,180,2,7351,L6,387,2,7008,1623
